ID	X	Y
"CHEMBL4563608"	"COc1ccccc1CN1C(=O)CN(C(=O)c2cc3cc(C4CC4)ccc3[nH]2)C[C@@H]1Cc1ccccc1"	0
"CHEMBL486559"	"OCCCCCNc1nnc(-c2ccc(F)c(F)c2Nc2ccc(I)cc2F)o1"	0
"CHEMBL4475689"	"CN1CCN(c2ccc(Nc3cc(-c4cccs4)[nH]n3)cc2)CC1"	0
"CHEMBL2018921"	"COc1ccc2[nH]c(SCc3ccc(I)cc3)nc2c1"	0
"CHEMBL2011145"	"CCC1=C(C(=O)CC2CCCCC2)[C@H](c2ccc(O)c(Cl)c2)NC(=O)N1"	1
"CHEMBL2387440"	"COc1ccc(C2=Nc3c(C(C)(C)C)nn(CCCO)c3C(=O)NC2)cc1-c1cnc(N(C)C)cc1C"	0
"CHEMBL1087469"	"CCCN(CCCNc1ccnc2cc(Cl)ccc12)CC1CC1"	0
"CHEMBL1201770"	"C[N+]1(CC2CC2)CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5"	0
"CHEMBL1828769"	"CC(C)n1ccnc1N=C(N)Nc1ccc(Cl)c(Cl)c1"	0
"CHEMBL2431626"	"O=C(N[C@@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1)c1cccc(Oc2ccccc2)c1"	1
"CHEMBL3929927"	"Cc1cc(C#N)cc(C)c1Oc1nc(NC2CCN(Cc3ccc(S(N)(=O)=O)cc3)CC2)nc2ccsc12"	1
"CHEMBL590600"	"O=C(Nc1ccc(OC(F)(F)F)cc1)N1CCC(n2cccc2)CC1"	0
"CHEMBL1779978"	"Cc1cccc(CNC(=O)C2CCCN(Cc3nc(-c4ccccc4)oc3C)C2)n1"	1
"CHEMBL4539054"	"Cc1ccccc1OCC(=O)Nc1ccc2cn(C(C)C)nc2c1"	1
"CHEMBL523034"	"COC(=O)Nc1ccc2oc3cc(S(=O)(=O)N[C@H](C(=O)O)C(C)C)ccc3c2c1"	0
"CHEMBL2152423"	"COC(=O)N(C)[C@H]1CC[C@H](n2cnc3cnc4[nH]ccc4c32)CC1"	0
"CHEMBL2147102"	"O=C1COCCN1c1ccc(C2CC(c3ccc([N+](=O)[O-])o3)=NO2)cc1F"	0
"CHEMBL4127493"	"O=C(N[C@@H](Cn1ccnc1)c1ccc(Cl)cc1Cl)c1ccc(-c2nnc(-c3ccc(C(F)(F)F)c(F)c3)o2)cc1"	0
"CHEMBL4561344"	"CC(=O)c1ccc(C(=O)N2CC(=O)N(Cc3ccccc3)[C@@H](Cc3ccccc3)C2)cc1"	0
"CHEMBL395208"	"NC1CN(Cc2ccccc2)CC1c1ccc(Cl)cc1Cl"	0
"CHEMBL3410047"	"COc1cccc(N(CCO)C(=O)Nc2ccc(-c3ncnc4[nH]cc(C)c34)cc2)c1"	0
"CHEMBL2387424"	"COc1ncc(-c2cc(C3=Nc4c(C(C)(C)C)nn(CCO)c4C(=O)NC3)ccc2OC)c(OC)n1"	0
"CHEMBL4634780"	"Oc1c2cc(OCc3ccc(C(F)(F)F)cc3)ccc2nc2cc(F)cc(F)c12"	0
"CHEMBL4170562"	"CC(C)[C@@H](NC(=O)c1ccc(-c2ccc(CSc3nc(O)c4c(n3)CCC4)c(F)c2)o1)C(=O)NC1COC1"	1
"CHEMBL4447542"	"COc1ccc(CNS(=O)(=O)c2cc3ccccc3[nH]2)cc1"	1
"CHEMBL3120672"	"COc1ccc2c(O[C@@H]3C[C@H]4C(=O)N[C@]5(C(=O)NS(=O)(=O)C6CC6)C[C@H]5C=CCCCCC[C@H](NC(=O)c5ncc(C)s5)C(=O)N4C3)cc(OC(C)C)nc2c1C"	0
"CHEMBL2017961"	"CC(Oc1ccccc1Cl)C(=O)Nc1cc(C(F)(F)F)ccc1-n1cncn1"	0
"CHEMBL1085082"	"O=C(Nc1cc2ccnc(O)c2cc1Cl)C1CCNCC1"	0
"CHEMBL3403619"	"O=C(O)CC1NCCc2c1[nH]c1ccc(OCc3ccc(C4CCCC4)c(C(F)(F)F)c3)cc21"	0
"CHEMBL3353972"	"CC(=O)OCc1cc(N)c(Nc2ccc(C#N)cc2)cc1Oc1c(C)cc(CCC#N)cc1C"	1
"CHEMBL560537"	"O=C(NCCC(c1ccccc1)c1ccccc1)c1cccnc1"	1
"CHEMBL4644718"	"COC(=O)c1ccc2c(C(=Nc3ccc(-n4c(C)ccc4CN4CCN(C)CC4)cc3)c3ccccc3)c(O)[nH]c2c1"	1
"CHEMBL1097181"	"COc1cc(N2CCN(C3CCN(c4ccc(F)c5c(C)cc(C)nc45)CC3)CC2)c2ncccc2c1"	1
"CHEMBL2332056"	"O=C(Nc1ccc(-c2cn[nH]c2)cc1)NC(CCO)c1cccc(F)c1"	0
"CHEMBL4469223"	"COc1ccc(Cl)cc1S(=O)(=O)Nc1ccc2nc(O)c3ccccc3c2c1"	0
"CHEMBL2206290"	"CC(=O)N(C)C[C@H]1C[C@H](c2ccc(CN3CCCC3)c(Cl)c2)C1"	0
"CHEMBL4648102"	"COc1cc(-c2cncc(-c3ccc(OC4CCNCC4)cc3)c2C)cc(OC)c1OC"	0
"CHEMBL4162911"	"COc1cc2c(NC3CCN(C4CC4)CC3)cc(-c3ccc(C)o3)nc2cc1OCCCN1CCCC1"	0
"CHEMBL1215527"	"CN(C)CCOc1cc(-c2cn[nH]c2)c(F)cc1NC(=O)[C@H]1Cc2ccccc2CN1CC1CC1"	1
"CHEMBL3651953"	"C[C@@H]1C[C@H](N)C[C@H](c2ccncc2NC(=O)c2ccc(F)c(-c3ccccc3F)n2)C1"	0
"CHEMBL3818560"	"CCOC1(c2ccc(OC)cc2)Sc2ccccc2-n2c1noc2=O"	1
"CHEMBL1673014"	"CC(C)N=C(NC1=NC(=O)C(=O)N1C(C)C)Nc1ccc(Cl)c(Cl)c1"	0
"CHEMBL3220755"	"CC(=O)CC[C@H]1C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](Cc2cccc(O)c2)C(=O)N2CCCC(N2)C(=O)O[C@H](C(C)=CC=CC(=O)Nc2ccc(-c3ccccc3)cc2)CC=CC=C[C@H](O)[C@H](C)[C@H]1O"	1
"CHEMBL4450502"	"CC1=CC[C@@]2(C[C@@H]1O)[C@@H](C(=O)O)CC[C@H]2C1CCCCC1"	1
"CHEMBL4215691"	"Fc1cccc(-n2cnc3c(NCc4nc5ccccc5o4)nc(N4CCOCC4)nc32)c1"	1
"CHEMBL3827026"	"C=C(C)[C@@H]1CC[C@]2(CNCCCN3CCS(=O)(=O)CC3)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC=C(c6ccc(C(=O)O)cc6)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12"	0
"CHEMBL3617331"	"CNc1nc(NCCCN2CCOCC2)c2sc(-c3ccc(C(F)(F)F)cc3)cc2n1"	1
"CHEMBL2178424"	"O=C(O[C@@H]1CC[C@@H](c2cccc(F)c2F)[C@H](O)c2cccnc21)N1CCC(n2c(O)nc3ncccc32)CC1"	0
"CHEMBL4643993"	"CN1CCN(c2cc(-c3ccncc3)c(-c3ccc4cc(F)ccc4c3)nn2)CC1"	0
"CHEMBL4448494"	"Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCN(C)C)C5)ncc3F)cc2n1C(C)C"	0
"CHEMBL2041980"	"CS(=O)(=O)c1ccc(-c2cnc(N)c(-c3ccc(C(F)(F)F)nc3)c2)cc1"	0
"CHEMBL1290264"	"CN1CCc2c(c3ccc(-n4ccc(OCc5ccccc5)cc4=O)cc3n2C)C1"	0
"CHEMBL1673012"	"CN=C(NC1=NC(=O)C(=O)N1C(C)C)Nc1ccc(Cl)c(Cl)c1"	0
"CHEMBL3758274"	"CC(NCCCNc1ccnc2cc(Cl)ccc12)C12CC3CC(CC(C3)C1)C2"	1
"CHEMBL567358"	"CC(C)C=CC[C@@H]1CN(C2CCCC2)C(O)C(C2=NS(=O)(=O)c3cc(NS(C)(=O)=O)ccc3N2)=C1O"	0
"CHEMBL1094557"	"COc1cc(N2CCN(C3CCN(c4cccc5cc(C(F)(F)F)cnc45)CC3)CC2)c2ncccc2c1"	1
"CHEMBL4647910"	"COc1cccc(OC)c1-c1cc(C(=O)N[C@@H](CCC2CCCCC2)CC(=O)NC2CCC2)nn1C1CCCC1"	1
"CHEMBL4440098"	"CCS(=O)(=O)Cc1cnc(Oc2ccc(F)cc2F)c(-c2cc(C)c3c(O)nccn23)c1"	0
"CHEMBL1079920"	"CN(C)CCNC(=O)c1ccc2c(c1)CC(c1nc3ccc(-c4cn[nH]c4)cc3s1)CO2"	0
"CHEMBL2337935"	"Cn1nnc(-c2ccc(F)c3c(C(=O)C(=O)N4CCN(C(=O)c5ccccc5)CC4)c[nH]c23)n1"	1
"CHEMBL2397485"	"C[C@@](Cc1ccccc1)(NC(=O)[C@@H](N)Cc1ccccc1)C(N)=O"	0
"CHEMBL3220754"	"CC(=O)CC[C@H]1C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](Cc2cccc(O)c2)C(=O)N2CCCC(N2)C(=O)O[C@H](/C(C)=C/C=C/C(=O)N(C)C2CCCCC2)C/C=C/C=C/[C@H](O)[C@H](C)[C@H]1O"	1
"CHEMBL572953"	"CCc1nn(CCO)c(C(F)(F)F)c1Cc1cc(Cl)cc(Cl)c1"	0
"CHEMBL567510"	"CCc1nn(CCO)c(CC)c1Oc1cc(Cl)cc(C#N)c1"	0
"CHEMBL1828764"	"CC(C)n1ccnc1N=C(NCC(C)(C)C)Nc1ccc(Cl)c(Cl)c1"	0
"CHEMBL1098402"	"CS(=O)(=O)c1ccc(-c2cccc(-c3c(Cc4ccccc4)cnc4c(C(F)(F)F)cccc34)c2)cc1"	1
"CHEMBL2408318"	"Cc1ccc(NC(=O)c2ccoc2)cc1-c1nc2ncccc2o1"	1
"CHEMBL4639240"	"COc1cc(F)c2c(O)c3cc(Oc4ccc(OC(F)(F)F)cc4)ccc3nc2c1"	0
"CHEMBL3235779"	"Cc1cccc2c1n(C)c(=N)n2CCOc1ccc(Cl)cc1"	0
"CHEMBL2402784"	"COc1ccncc1CNCCNc1ccnc2cc(Cl)ccc12"	0
"CHEMBL4636208"	"CC(C)[C@@H](NC(=O)c1cc(C(F)(F)F)ccc1F)C(=O)N1CCC2(CC1)C(=O)N(C)C(=O)N2c1ccc2[nH]ncc2c1"	0
"CHEMBL4647988"	"CC(C)CC(C(=O)c1ccc(OCCN(C)C)cc1)c1ccccc1C(C)C"	1
"CHEMBL1084324"	"O=C(Nc1cc2ccnc(O)c2cc1Cl)C1CNCCC1c1ccccc1"	0
"CHEMBL259995"	"CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)NC(c1c(O)c(-c3ccsc3)nn(CCC3CC3)c1=O)=N2"	0
"CHEMBL4470309"	"COc1ccc2[nH]c(C(=O)N3CC(=O)N(Cc4ccccc4)[C@@H](CN4C5CCCC4CC5)C3)cc2c1"	1
"CHEMBL485214"	"O=C(Nc1ccc(-c2c[nH]cn2)cc1)C1COc2ccccc2O1"	1
"CHEMBL1673024"	"CC(C)N1C(=O)C(=O)N=C1NC(=NCCCN(C)C)Nc1ccc(Cl)c(Cl)c1"	0
"CHEMBL1923617"	"CC[C@H](C)[C@@H]1NCCOc2ccccc2CCCNC(=O)[C@@H](Cc2ccc(Cl)cc2)NC(=O)[C@@H](C)N(C)C1=O"	0
"CHEMBL2204009"	"CCc1cc(-c2ccc(C(F)(F)F)o2)n(-c2ccc3c(c2)nc(-c2cc(C(=O)N4CCCC4)ccc2O)n3Cc2ccc(O)nc2)n1"	1
"CHEMBL2181488"	"Nc1ncc(-c2ccc(C(=O)N3CCOCC3)cc2)cc1-c1ccc(C(F)(F)F)nc1"	0
"CHEMBL4636500"	"Cc1ccnc(C(=O)N[C@@H]2CCCc3c2cnn3-c2ccccc2C)c1"	0
"CHEMBL134915"	"COc1ccc(S(=O)(=O)Nc2nc(-c3cccc([N+](=O)[O-])c3)cs2)cc1OC"	1
"CHEMBL4633496"	"Cc1ccc(Nc2nc(-c3cc(C(F)(F)F)ccc3F)co2)cc1"	1
"CHEMBL4445805"	"Cc1cnc(NC(=O)CCCOc2cncc(Cl)c2)s1"	1
"CHEMBL3827111"	"CC1(C)C(=O)N(c2ccc([N+](=O)[O-])cc2C(F)(F)F)C(=S)N1c1cc(C(F)(F)F)cc(C(F)(F)F)c1"	0
"CHEMBL2386158"	"N#Cc1ccc(NC(=O)c2ccc(C3(C(F)(F)F)CC3)cc2)cn1"	0
"CHEMBL3287921"	"Cc1noc(C)c1-c1ccc(-c2nc(C)c([C@H](OC(C)(C)C)C(=O)O)c(-c3ccc4c(c3)CCCO4)c2C)c(F)c1"	0
"CHEMBL3120443"	"CC(C)C[C@H]1C(=O)N[C@@H](c2cccs2)CN1C(=O)c1cc(-c2ccc(F)cc2)on1"	0
"CHEMBL390642"	"CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCC(=O)OC)CCC2"	1
"CHEMBL1780103"	"Cc1noc([C@@H]2C[C@@H](C(=O)NC[C@@H]3CCCO3)CN(Cc3nc(-c4ccccc4)oc3C)C2)n1"	1
"CHEMBL2181777"	"Cc1ccc(-c2c(C3CCCC3)c3ccc(C(=O)NC4(C(=O)Nc5ccc(C=CC(=O)O)cc5)CCC4)cc3n2C)nc1"	0
"CHEMBL4643088"	"CCOC(=O)c1cnc2ccc(-c3cc(Cl)c(O)c(Cl)c3)nc2c1N[C@H]1CC[C@H](CC(N)=O)CC1"	1
"CHEMBL1683899"	"CN(C)CC1(c2cccc3ccccc23)CCCCC1"	1
"CHEMBL4635893"	"CC(C)(C)n1nc(Oc2cc(Cl)ccn2)c2c(N)ncnc21"	0
"CHEMBL3236549"	"CC(C)c1cc(N2CC[C@@H](N)C2)nc(N)n1"	0
"CHEMBL568770"	"O=C(NCc1ccc(Cl)cc1Cl)c1ccc(O)nc1"	0
"CHEMBL4522028"	"Cc1nn(C)c(COc2ccc(N3CCN(S(=O)(=O)N(C)C)CC3)cc2)c1-c1cccc2c(CCCOc3cccc4ccccc34)c(C(=O)O)n(CCN3CCN(C(=O)COc4cccc5c4C(=O)N(C4CCC(=O)NC4=O)C5=O)CC3)c12"	0
"CHEMBL1095121"	"CCc1nn(CCOCC(F)(F)F)c2c(Nc3ccncn3)nc(N3CCN[C@H](C)C3)nc12"	0
"CHEMBL4474963"	"O=C(Nc1ccc(F)c(-c2nc3cc(-c4ccccc4)cnc3[nH]2)c1)N1CC[C@@H](F)C1"	0
"CHEMBL1552719"	"COc1ccc(-n2c(SCc3nc(-c4ccc(C)cc4)no3)nnc2-c2ccncc2)cc1"	1
"CHEMBL245355"	"NC1CN(c2ncccn2)CC1c1ccc(Cl)cc1Cl"	0
"CHEMBL257195"	"CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)NC(c1c(O)c(-c3cccs3)nn(CC3CCCC3)c1=O)=N2"	0
"CHEMBL4445585"	"c1cc(NCCCCN2CCOCC2)c2ccc3c(ccc4c(NCCN5CCOCC5)ccnc43)c2n1"	0
"CHEMBL1828785"	"CC(C)(C)C(=O)N=C(Nc1ccc(Cl)c(Cl)c1)Nc1nccn1C(C)(C)C"	0
"CHEMBL4641400"	"COc1cccc(-c2ccc(COC3(c4ccccc4)CN(C#N)C3)cc2)c1"	1
"CHEMBL4171334"	"CNC(=O)[C@@H](NC(=O)c1ccc(-c2ccc(CSc3nc(O)cc(C(F)(F)F)n3)c(F)c2)o1)C(C)C"	0
"CHEMBL2431534"	"O=C(N[C@@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1)c1ccc(-c2ccc(OCc3ccccc3)c(F)c2)cc1F"	0
"CHEMBL4435270"	"FC(F)(F)CC(c1cccs1)c1c(C2CCCC2)[nH]c2cc(C(F)(F)F)ccc12"	0
"CHEMBL4128466"	"CC(C#Cc1ccccc1)=NN=C(N)NS(=O)(=O)c1cc(C)c(Cl)cc1SCc1ccc(C(F)(F)F)cc1"	0
"CHEMBL518444"	"CCCN(C)c1nn(CCC(C)C)c(=O)c(C2=NS(=O)(=O)c3cc(NS(C)(=O)=O)ccc3N2)c1O"	1
"CHEMBL411288"	"CC(C)CCn1nc(-c2ccn(C)c2)c(O)c(C2=NS(=O)(=O)c3cc(NS(C)(=O)=O)ccc3N2)c1=O"	0
"CHEMBL1765995"	"O=C(c1ncc(-c2ccccn2)o1)C1CCc2cc(OCc3ccccc3)ccc2C1"	1
"CHEMBL1630091"	"CCN(CC)CCOc1ccc(CCC(Cc2cc3ccc(C)cc3oc2=O)C(=O)NO)cc1"	0
"CHEMBL3747011"	"Cc1ccc(NC(=O)c2cc(-c3cc4cc(C(=O)O)ccc4o3)ccc2N2CCCCC2)cc1"	0
"CHEMBL4644292"	"Cc1ccc(NC(=O)c2ccc([S+](C)[O-])cc2)cc1Nc1nccc(-c2cccnc2)n1"	0
"CHEMBL2181297"	"Nc1ncc(-c2ccc(C(=O)N3CCNCC3)cc2)cc1-c1ccc(C(F)(F)F)nc1"	0
"CHEMBL2172212"	"NCCCn1c2c(c3ccc(N)cc3c1=O)C(=O)c1ccccc1-2"	0
"CHEMBL3315062"	"CC(C)(C(=O)Nc1nncs1)[C@@H]1c2ccc(-c3ccc(C(=O)N4CCOCC4)cc3)nc2Oc2c(F)cccc21"	1
"CHEMBL3580755"	"COC(=O)Nc1ccc(-c2[nH]c([C@H](CC(=O)N3CCOCC3)NC(=O)C=Cc3cc(Cl)ccc3-n3cnnn3)nc2Cl)cc1"	1
"CHEMBL2397493"	"Cc1ccccc1C[C@H](NC(=O)[C@@H](N)Cc1ccccc1)C(N)=O"	1
"CHEMBL4467513"	"CC(=O)N(CCN1[C@@H]2CC[C@H]1C[C@@H](c1cccc(C(N)=O)c1)C2)CC1CCCCC1"	0
"CHEMBL3220752"	"CC(=O)CC[C@H]1C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](Cc2cccc(O)c2)C(=O)N2CCCC(N2)C(=O)O[C@H](/C(C)=C/C=C/C(=O)N(CC(C)C)CC(C)C)C/C=C/C=C/[C@H](O)[C@H](C)[C@H]1O"	1
"CHEMBL1684212"	"COc1cccc(OCc2nc(O)c3cc(-c4cn[nH]c4)ccc3n2)c1"	1
"CHEMBL113"	"Cn1c(=O)c2c(ncn2C)n(C)c1=O"	0
"CHEMBL1088514"	"CCCN(CCCNc1ccnc2cc(Cl)ccc12)Cc1ccccc1OC(F)(F)F"	1
"CHEMBL3752047"	"CN1CCN(C(=O)Nc2ccc(C[C@H](NC(=O)C=Cc3cc(Cl)ccc3-n3cnnn3)C(=O)Nc3ccc(C(=O)O)cc3)cc2)CC1"	0
"CHEMBL1684061"	"Cn1c(=O)cc(Nc2ccc(I)cc2F)c2c(=O)n(CCO)cnc21"	0
"CHEMBL4171418"	"C=C(C)[C@@H]1CC[C@]2(NCCO)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC=C(c6ccc(C(=O)O)cc6)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12"	0
"CHEMBL563177"	"CC(C)[C@H](NS(=O)(=O)c1ccc2c(c1)oc1cc(N3CCOC3=O)ccc12)C(=O)O"	0
"CHEMBL4212501"	"CCSc1ccc([C@H](c2cc3cc(Br)ccc3nc2OC)[C@@](O)(CCN(C)C)c2cccc(F)c2)cn1"	0
"CHEMBL2165296"	"Cc1cc(CCC#N)cc(C)c1Oc1cc(Nc2ccc(C#N)cc2)c(N)cc1C(N)=O"	0
"CHEMBL3361386"	"COc1cc2nc(C)c(-c3ccc(F)cc3C)c(O)c2cc1Cl"	0
"CHEMBL4638219"	"Cc1ccccc1-n1ncc2c1CCC[C@H]2NC(=O)c1noc2c1CCCC2"	1
"CHEMBL524818"	"CC(C)(C)[C@H](NC(=O)n1c(=O)n(CCN2CCCC2)c2ccccc21)C(N)=O"	0
"CHEMBL3354546"	"CC(C)(C)c1cc(NC(=O)[C@@H]2CCCCN2C(=O)N2CCCCC2)no1"	1
"CHEMBL4435170"	"[2H]C([2H])([2H])NC(=O)c1nnc(NC(=O)C2CC2)cc1Nc1cccc(-c2ncn(C)n2)c1OC"	0
"CHEMBL4467546"	"O=C(Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1cc(Br)c(-c2ccccc2)cc1O"	0
"CHEMBL2312301"	"COc1ccccc1CNc1ncc(C(=O)NCCCN2CCCC2=O)c(NC2CCCC2)n1"	1
"CHEMBL3235767"	"Cn1c(=N)n(CCOc2ccc(Cl)cc2)c2ccccc21"	0
"CHEMBL1076411"	"COc1cc(CN2C(=O)C(C3=NS(=O)(=O)c4cc(NS(C)(=O)=O)ccc4N3)=C(O)[C@@H]3[C@H]4CC[C@H](C4)[C@@H]32)ccc1F"	0
"CHEMBL4586210"	"Oc1c2ccc(OCCCC(F)(F)F)cc2nc2cc(F)cc(F)c12"	0
"CHEMBL1215453"	"COc1ccc2c(c1)C[C@H](C(=O)Nc1ccc(-c3cn[nH]c3)c(F)c1OCCN(C)C)NC2"	0
"CHEMBL599792"	"COc1ccc(C(=O)NCc2cccc(C(=O)Nc3ccc(CN(C)C)cc3)c2)cc1OC"	0
"CHEMBL4228854"	"C=C(C)[C@@H]1CC[C@]2(CNCCCN3CCCCC3)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC=C(c6ccc(C(=O)O)cc6)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12"	0
"CHEMBL4537527"	"COc1ccc2c(C(=O)Nc3ccc(NC(=O)c4nn(C5CCN(C(=O)NC(C)(C)C)CC5)c5ccc(F)cc45)cc3Cl)cnn2c1"	0
"CHEMBL4228122"	"COc1cc2ccc(Br)cc2cc1[C@@H](c1ccccc1)[C@@](O)(CCN(C)C)c1cccc2c1CCN2C"	0
"CHEMBL1276549"	"CCOc1cc(NC(=N)c2ccccn2)ccc1-c1ccc(-c2ccc(NC(=N)c3ccccn3)cc2OCC)o1"	0
"CHEMBL4278682"	"COc1cc2c(N3CCN(C4CCCC4)CC3)nc(NCCCN3CCN(C)CC3)nc2cc1OCCCN1CCCC1"	0
"CHEMBL1923167"	"COc1cccc(CNC(=O)c2c[nH]c3cc(-c4ccncc4)ccc23)c1"	1
"CHEMBL3421925"	"CCN(CC)CCCN=C(Nc1ccnc2cc(Cl)ccc12)c1cccnc1"	0
"CHEMBL3259901"	"Cc1ccc2c(-c3ccc(Cl)cc3)c([C@H](OC(C)(C)C)C(=O)O)c(C)nc2c1"	0
"CHEMBL4170983"	"C=C(C)[C@@H]1CC[C@]2(NCCN3C[C@@H]4C[C@H]3CN4S(C)(=O)=O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC=C(c6ccc(C(=O)O)cc6)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12"	0
"CHEMBL590478"	"O=C(c1ccc(N2CCOCC2)nc1)N1CCC(NS(=O)(=O)c2cc(S(=O)(=O)c3ccccc3)ccc2C(F)(F)F)CC1"	1
"CHEMBL1650424"	"N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)ncc(C#CCO)c1=O"	0
"CHEMBL476270"	"CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)NC(C1=C(O)C3CCCCCC3N(Cc3ccc(F)cc3)C1=O)=N2"	0
"CHEMBL1630786"	"C[C@@H]1CC[C@H]([C@@H](C)COCC(=O)NCc2ccccc2)C[C@@H]1N(C)c1ncnc2[nH]ccc12"	1
"CHEMBL1945846"	"CC1=NNC(=O)CC1c1ccc(OC2CCN(C3CCC3)CC2)cc1"	0
"CHEMBL4204438"	"CN1CCN(C(=O)c2ccc(-c3ccc4ncc(-c5ccc(C#N)cc5)n4c3)cc2)CC1"	1
"CHEMBL259647"	"C1CCC(NCC2CCC3(CC2)OOC2(CCCCC2)OO3)CC1"	1
"CHEMBL392760"	"NCCc1cn(S(=O)(=O)c2c(Cl)nc3sccn23)c2ccccc12"	0
"CHEMBL4456818"	"COC(=O)Nc1ccc2c(c1)NC(=O)CCCC[C@H](NC(=O)C=Cc1cc(Cl)ccc1-n1cnnn1)c1cc-2ccn1"	0
"CHEMBL3747562"	"CCS(=O)(=O)NCc1cncc(-c2c(C#N)c3ccc(Cl)cc3n2C)c1"	0
"CHEMBL470392"	"N#Cc1cnc2nc(Nc3ccc(CN4CCOCC4)cc3)sc2c1Nc1ccc(F)c(Cl)c1"	1
"CHEMBL4455438"	"NS(=O)(=O)CC(=O)NCCSc1nonc1C(=NO)Nc1ccc(F)c(C(F)F)c1"	0
"CHEMBL270641"	"CC(C)CCn1nc(-c2cccs2)c(O)c(C2=NS(=O)(=O)c3cc(OCC(=O)NO)ccc3N2)c1=O"	0
"CHEMBL3120776"	"COc1ccc2c(O[C@@H]3C[C@H]4C(=O)N[C@]5(C(=O)NS(=O)(=O)C6CC6)C[C@H]5C=CCCCCC[C@H](NC(=O)c5cc[nH]n5)C(=O)N4C3)cc(OC(C)C)nc2c1C"	0
"CHEMBL1076289"	"CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)NC(C1=C(O)[C@@H]3C4CCC(CC4)[C@@H]3N(Cc3cccc(F)c3F)C1=O)=N2"	0
"CHEMBL4633567"	"N#Cc1ccc2c(c1)nc(O)n2C12CC(c3nnc(-c4ccncn4)n3-c3ccccc3Cl)(C1)C2"	1
"CHEMBL1223377"	"CC(C)c1ccc(C(c2nnnn2Cc2ccccc2)N2CCCN(C3CCC3)CC2)cc1"	1
"CHEMBL2152401"	"N#CCCN1CCC(n2cnc3cnc4[nH]ccc4c32)CC1"	0
"CHEMBL3093461"	"CC[C@@H](Cn1ccc2ccccc21)NS(=O)(=O)c1c(N)cc(Cl)cc1Cl"	1
"CHEMBL4641564"	"O=C(c1ccc(/C=C2\SC(=S)N(c3cccc(OC(F)(F)F)c3)C2=O)cc1)N1CCOCC1"	0
"CHEMBL3617002"	"O=C(Cc1ccc(Cl)cc1Cl)NCc1ccc(O)c(O)c1"	1
"CHEMBL4167912"	"CNC(=O)[C@@H](NC(=O)c1ccc(-c2ccc(CCc3nc(O)c4c(n3)CCC4)c(F)c2)o1)C(C)C"	1
"CHEMBL2207157"	"N#CC1(n2cc([C@@H](NC(=O)c3ccc(F)cc3)C3CCCCC3)nn2)CC1"	1
"CHEMBL2322493"	"O=S(=O)(Nc1cccc(CO)c1)c1ccc(-c2ccc(F)cc2F)cc1"	1
"CHEMBL4636120"	"COc1cc(-c2cncc(-c3ccc(N4CCNCC4)cc3)c2C)cc(OC)c1F"	0
"CHEMBL2207163"	"CNC(=O)c1ccc(C(=O)N[C@H](c2cn(C3(C#N)CC3)nn2)C2CCCCC2)cc1"	0
"CHEMBL1774638"	"CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(CCN(CCC#N)C(=O)Nc2ccc3ccccc3c2)[C@H](C)[C@@H](O)[C@]1(C)O"	0
"CHEMBL1684207"	"COCCNC(=O)c1ccc2c(c1)CC(c1nc(O)c3cc(-c4cn[nH]c4)ccc3n1)CO2"	0
"CHEMBL3354535"	"CC(C)(C)c1cc(NC(=O)[C@@H]2CCCCN2CC2CCOCC2)no1"	1
"CHEMBL356066"	"O=C(/C=C/c1ccc(CN(CCO)CCc2c[nH]c3ccccc23)cc1)NO"	1
"CHEMBL1828767"	"CC(C)N=C(Nc1ccc(Cl)c(Cl)c1)Nc1nccn1C(C)(C)C"	0
